OrderID,Week,Order_Date,Customer_Name,Customer_Age,Country,City,Product,Units_Sold,Price_INR,Marketing_Spend_INR,Discount_Percentage,Payment_Method,Shipping_Status,Delivery_Time_Days,Revenue_INR,Discount_Amount_INR,Final_Amount_INR
1059,1,2023-02-14 02:00:00,Emily Johnson,49,Japan,Kolkata,DSLR Camera,26,52514,25862,28,Cash on Delivery,Returned,7,1365364,382302.0,983062.0
1060,3,2023-02-14 03:00:00,Arjun Reddy,39,UK,Delhi,Smartwatch,11,19608,648,10,UPI,Pending,12,215688,21569.0,194119.0
1061,8,2023-02-14 04:00:00,Emily Johnson,21,Japan,Mumbai,Smartwatch,7,68262,2254,10,Net Banking,Returned,3,477834,47783.0,430051.0
1062,15,2023-02-14 05:00:00,Yuki Nakamura,22,Italy,Delhi,Drone,10,72327,27245,17,UPI,Returned,4,723270,122956.0,600314.0
1063,5,2023-02-14 06:00:00,Liam Walker,54,Germany,Berlin,Laptop,42,58225,7878,16,Cash on Delivery,Delivered,9,2445450,391272.0,2054178.0
1064,3,2023-02-14 07:00:00,Emma Brown,58,Germany,Kolkata,Wireless Mouse,34,74994,14091,1,Credit Card,Shipped,13,2549796,25498.0,2524298.0
1065,19,2023-02-14 08:00:00,Liam Walker,30,UAE,Hyderabad,Wireless Mouse,3,18221,23565,6,Net Banking,Returned,4,54663,3280.0,51383.0
1066,1,2023-02-14 09:00:00,Chen Wei,51,France,Kolkata,Wireless Mouse,8,49506,20640,6,UPI,Delivered,3,396048,23763.0,372285.0
1067,15,2023-02-14 10:00:00,Emma Brown,39,India,Berlin,Smartphone,31,21968,9871,9,Net Banking,Delivered,5,681008,61291.0,619717.0
1068,8,2023-02-14 11:00:00,Sophia Davis,40,India,London,Keyboard,11,28937,28385,21,Net Banking,Shipped,7,318307,66844.0,251463.0
1069,2,2023-02-14 12:00:00,Emma Brown,20,UK,Dubai,Power Bank,45,63435,27499,20,Net Banking,Delivered,5,2854575,570915.0,2283660.0
1070,3,2023-02-14 13:00:00,Liam Walker,59,UK,Berlin,Smart TV,7,50508,29253,2,Debit Card,Shipped,4,353556,7071.0,346485.0
1071,14,2023-02-14 14:00:00,Aarav Patel,51,Singapore,Dubai,Gaming Console,45,42831,13279,29,UPI,Pending,8,1927395,558945.0,1368450.0
1072,14,2023-02-14 15:00:00,Emma Brown,49,Germany,Tokyo,Smartwatch,2,43933,26000,11,UPI,Returned,4,87866,9665.0,78201.0
1073,11,2023-02-14 16:00:00,Sophia Davis,38,Singapore,Mumbai,Keyboard,6,48307,22276,2,Net Banking,Delivered,2,289842,5797.0,284045.0
1074,16,2023-02-14 17:00:00,Sophia Davis,38,India,Tokyo,Earbuds,41,49340,10295,10,Credit Card,Pending,10,2022940,202294.0,1820646.0
1075,4,2023-02-14 18:00:00,Rahul Sharma,28,USA,London,Fitness Band,32,44601,19936,28,Net Banking,Delivered,13,1427232,399625.0,1027607.0
1076,20,2023-02-14 19:00:00,Emma Brown,56,USA,Kolkata,Laptop,20,76956,6192,11,Debit Card,Delivered,14,1539120,169303.0,1369817.0
1077,5,2023-02-14 20:00:00,Haruto Tanaka,21,UK,Dubai,Gaming Console,34,73178,4718,24,Cash on Delivery,Pending,6,2488052,597132.0,1890920.0
1078,14,2023-02-14 21:00:00,Arjun Reddy,18,Japan,Chennai,Laptop,16,29754,5303,3,Debit Card,Delivered,2,476064,14282.0,461782.0
1079,16,2023-02-14 22:00:00,Fatima Khan,45,India,Kolkata,Power Bank,25,44310,19261,24,Credit Card,Delivered,3,1107750,265860.0,841890.0
1080,18,2023-02-14 23:00:00,Aditi Verma,41,USA,Kolkata,DSLR Camera,12,70893,12172,15,Net Banking,Pending,1,850716,127607.0,723109.0
1081,7,2023-02-15 00:00:00,Sophia Davis,52,India,London,DSLR Camera,7,49367,21970,19,UPI,Delivered,5,345569,65658.0,279911.0
1082,10,2023-02-15 01:00:00,Suresh Kumar,30,Australia,Hyderabad,Smartphone,39,14201,3682,17,Net Banking,Shipped,9,553839,94153.0,459686.0
1083,7,2023-02-15 02:00:00,Fatima Khan,51,China,Delhi,Drone,17,3739,11509,3,Credit Card,Delivered,2,63563,1907.0,61656.0
1084,1,2023-02-15 03:00:00,Yuki Nakamura,28,Germany,Paris,DSLR Camera,45,14231,14828,21,UPI,Returned,12,640395,134483.0,505912.0
1085,19,2023-02-15 04:00:00,James Smith,53,Singapore,Paris,Laptop,11,43495,20044,5,Debit Card,Delivered,7,478445,23922.0,454523.0
1086,16,2023-02-15 05:00:00,Emma Brown,34,India,London,Earbuds,6,22168,23460,20,Cash on Delivery,Returned,5,133008,26602.0,106406.0
1087,19,2023-02-15 06:00:00,Liam Walker,52,China,Delhi,Drone,23,33624,29881,14,Cash on Delivery,Returned,2,773352,108269.0,665083.0
1088,4,2023-02-15 07:00:00,Aditi Verma,35,Australia,Dubai,Smartphone,27,11635,29965,0,Net Banking,Delivered,8,314145,0.0,314145.0
1089,18,2023-02-15 08:00:00,Suresh Kumar,57,Singapore,London,Bluetooth Speaker,46,10964,25787,2,Debit Card,Pending,11,504344,10087.0,494257.0
1090,2,2023-02-15 09:00:00,Fatima Khan,39,India,Delhi,Wireless Mouse,6,28785,3086,4,Credit Card,Shipped,13,172710,6908.0,165802.0
1091,1,2023-02-15 10:00:00,Emma Brown,41,UK,Berlin,Gaming Console,38,77928,3148,21,Cash on Delivery,Shipped,13,2961264,621865.0,2339399.0
1092,15,2023-02-15 11:00:00,Rahul Sharma,36,China,Tokyo,Drone,2,13336,7813,29,Debit Card,Delivered,6,26672,7735.0,18937.0
1093,5,2023-02-15 12:00:00,James Smith,54,Singapore,London,Power Bank,22,78475,18601,16,Net Banking,Pending,4,1726450,276232.0,1450218.0
1094,20,2023-02-15 13:00:00,Aditi Verma,56,India,Berlin,Smartphone,20,28412,13044,29,UPI,Pending,13,568240,164790.0,403450.0
1095,11,2023-02-15 14:00:00,Arjun Reddy,38,China,Dubai,Router,25,76379,22192,13,Net Banking,Shipped,4,1909475,248232.0,1661243.0
1096,10,2023-02-15 15:00:00,Chen Wei,25,Australia,London,Laptop,15,46591,7907,8,Net Banking,Pending,2,698865,55909.0,642956.0
1097,2,2023-02-15 16:00:00,Rahul Sharma,45,India,Dubai,Gaming Console,49,62750,17754,29,Debit Card,Delivered,3,3074750,891678.0,2183072.0
1098,3,2023-02-15 17:00:00,Suresh Kumar,22,India,London,Earbuds,29,36454,15734,2,Cash on Delivery,Delivered,7,1057166,21143.0,1036023.0
1099,12,2023-02-15 18:00:00,Yuki Nakamura,34,India,Delhi,Tablet,8,63672,20458,25,Debit Card,Pending,3,509376,127344.0,382032.0
1100,20,2023-02-15 19:00:00,Aditi Verma,54,UAE,Hyderabad,Fitness Band,37,28228,22711,12,UPI,Delivered,13,1044436,125332.0,919104.0
1101,5,2023-02-15 20:00:00,Rahul Sharma,53,France,New York,Power Bank,49,15429,29980,2,Debit Card,Returned,5,756021,15120.0,740901.0
1102,5,2023-02-15 21:00:00,James Smith,36,UAE,Berlin,Laptop,33,68808,15512,10,Credit Card,Shipped,10,2270664,227066.0,2043598.0
1103,6,2023-02-15 22:00:00,Arjun Reddy,44,UK,Delhi,Power Bank,22,54015,24870,1,Net Banking,Delivered,6,1188330,11883.0,1176447.0
1104,9,2023-02-15 23:00:00,Rahul Sharma,51,Australia,Mumbai,Smartwatch,47,69936,25346,23,Cash on Delivery,Pending,6,3286992,756008.0,2530984.0
1105,2,2023-02-16 00:00:00,Emily Johnson,28,UAE,Bangalore,Tablet,5,58378,10235,14,UPI,Shipped,14,291890,40865.0,251025.0
1106,12,2023-02-16 01:00:00,Arjun Reddy,29,Singapore,Berlin,Gaming Console,39,38310,25625,12,Net Banking,Delivered,4,1494090,179291.0,1314799.0
1107,3,2023-02-16 02:00:00,Chen Wei,38,Italy,Hyderabad,DSLR Camera,18,69827,13925,18,Debit Card,Shipped,6,1256886,226239.0,1030647.0
1108,20,2023-02-16 03:00:00,Suresh Kumar,28,France,Tokyo,Laptop,38,36256,16198,21,Credit Card,Pending,3,1377728,289323.0,1088405.0
1109,12,2023-02-16 04:00:00,Yuki Nakamura,56,Japan,Kolkata,Power Bank,37,77428,29739,15,Debit Card,Returned,7,2864836,429725.0,2435111.0
1110,17,2023-02-16 05:00:00,James Smith,45,Italy,Paris,Gaming Console,30,39889,29090,17,Net Banking,Returned,7,1196670,203434.0,993236.0
1111,10,2023-02-16 06:00:00,Haruto Tanaka,22,France,Delhi,DSLR Camera,31,52428,15821,6,UPI,Delivered,4,1625268,97516.0,1527752.0
1112,14,2023-02-16 07:00:00,Emma Brown,34,Germany,London,Earbuds,10,38207,13146,12,Cash on Delivery,Returned,2,382070,45848.0,336222.0
1113,17,2023-02-16 08:00:00,Liam Walker,37,Germany,Delhi,Earbuds,15,51255,22653,3,Net Banking,Delivered,11,768825,23065.0,745760.0
1114,18,2023-02-16 09:00:00,Diya Iyer,58,India,Berlin,Power Bank,42,6409,22617,8,UPI,Shipped,7,269178,21534.0,247644.0
1115,19,2023-02-16 10:00:00,Aarav Patel,29,France,Chennai,Smartphone,48,43438,26788,29,Net Banking,Delivered,3,2085024,604657.0,1480367.0
1116,17,2023-02-16 11:00:00,Aarav Patel,23,Japan,Berlin,Smartwatch,44,8869,20124,9,Credit Card,Delivered,1,390236,35121.0,355115.0
1117,14,2023-02-16 12:00:00,Liam Walker,34,France,Hyderabad,Fitness Band,18,57862,26438,8,Debit Card,Delivered,2,1041516,83321.0,958195.0
1118,9,2023-02-16 13:00:00,Diya Iyer,36,UK,New York,Smartphone,23,26958,5393,6,Cash on Delivery,Returned,10,620034,37202.0,582832.0
1119,8,2023-02-16 14:00:00,Liam Walker,43,Italy,Tokyo,Smartwatch,33,77302,9976,14,UPI,Delivered,9,2550966,357135.0,2193831.0
1120,2,2023-02-16 15:00:00,Aditi Verma,49,UK,Chennai,Laptop,16,20768,17770,27,Cash on Delivery,Pending,12,332288,89718.0,242570.0
1121,13,2023-02-16 16:00:00,Suresh Kumar,23,Japan,Dubai,Wireless Mouse,38,27145,22738,7,Cash on Delivery,Delivered,8,1031510,72206.0,959304.0
1122,7,2023-02-16 17:00:00,James Smith,53,France,Chennai,Drone,35,76622,22202,18,Cash on Delivery,Shipped,14,2681770,482719.0,2199051.0
1123,9,2023-02-16 18:00:00,Arjun Reddy,55,China,Delhi,Bluetooth Speaker,34,27442,19142,10,UPI,Pending,6,933028,93303.0,839725.0
1124,11,2023-02-16 19:00:00,Aditi Verma,28,UK,Tokyo,Power Bank,28,26596,4882,4,UPI,Shipped,14,744688,29788.0,714900.0
1125,14,2023-02-16 20:00:00,Suresh Kumar,50,UK,Delhi,Fitness Band,2,76791,2285,1,Cash on Delivery,Shipped,6,153582,1536.0,152046.0
1126,4,2023-02-16 21:00:00,Emma Brown,41,USA,Dubai,Smart TV,30,43406,13530,9,Debit Card,Shipped,14,1302180,117196.0,1184984.0
1127,13,2023-02-16 22:00:00,Emily Johnson,40,France,Berlin,Wireless Mouse,13,41524,12235,15,Net Banking,Pending,1,539812,80972.0,458840.0
1128,2,2023-02-16 23:00:00,Aarav Patel,32,UK,Kolkata,Router,41,24332,24611,22,Cash on Delivery,Pending,2,997612,219475.0,778137.0
1129,5,2023-02-17 00:00:00,James Smith,44,UAE,Tokyo,Keyboard,16,16764,17179,12,Credit Card,Returned,4,268224,32187.0,236037.0
1130,11,2023-02-17 01:00:00,Liam Walker,28,Australia,Kolkata,Power Bank,5,28563,10745,7,Cash on Delivery,Pending,3,142815,9997.0,132818.0
1131,6,2023-02-17 02:00:00,Rahul Sharma,34,France,Hyderabad,Tablet,28,37370,3097,8,UPI,Delivered,14,1046360,83709.0,962651.0
1132,18,2023-02-17 03:00:00,Haruto Tanaka,31,Germany,Hyderabad,DSLR Camera,39,6062,17564,10,Net Banking,Shipped,1,236418,23642.0,212776.0
1133,10,2023-02-17 04:00:00,James Smith,44,USA,Kolkata,Tablet,45,45645,21774,10,Credit Card,Returned,8,2054025,205402.0,1848623.0
1134,4,2023-02-17 05:00:00,Sophia Davis,35,UK,Hyderabad,Earbuds,20,8244,21182,22,Net Banking,Pending,7,164880,36274.0,128606.0
1135,9,2023-02-17 06:00:00,Yuki Nakamura,45,USA,Tokyo,Smartwatch,24,7372,824,25,Net Banking,Shipped,4,176928,44232.0,132696.0
1136,6,2023-02-17 07:00:00,Diya Iyer,21,Germany,London,DSLR Camera,27,65471,15660,15,Credit Card,Pending,12,1767717,265158.0,1502559.0
1137,2,2023-02-17 08:00:00,Suresh Kumar,24,Japan,Mumbai,Wireless Mouse,30,17956,24836,9,Cash on Delivery,Returned,12,538680,48481.0,490199.0
1138,17,2023-02-17 09:00:00,Fatima Khan,52,Japan,Hyderabad,Earbuds,45,41473,27367,28,Cash on Delivery,Pending,9,1866285,522560.0,1343725.0
1139,5,2023-02-17 10:00:00,Emma Brown,26,Italy,Hyderabad,DSLR Camera,27,14894,13114,23,Cash on Delivery,Pending,11,402138,92492.0,309646.0
1140,6,2023-02-17 11:00:00,Emily Johnson,25,France,Delhi,Smartphone,26,70586,1486,11,Debit Card,Shipped,14,1835236,201876.0,1633360.0
1141,12,2023-02-17 12:00:00,Emma Brown,34,Germany,Kolkata,Earbuds,7,17709,20002,24,Cash on Delivery,Delivered,4,123963,29751.0,94212.0
1142,10,2023-02-17 13:00:00,James Smith,34,Canada,Bangalore,Smartphone,42,16210,1260,5,Credit Card,Pending,1,680820,34041.0,646779.0
1143,6,2023-02-17 14:00:00,Aarav Patel,50,Italy,New York,Smartphone,47,50510,24642,27,Debit Card,Returned,10,2373970,640972.0,1732998.0
1144,8,2023-02-17 15:00:00,Diya Iyer,49,Canada,Paris,DSLR Camera,38,39674,12385,11,Cash on Delivery,Pending,1,1507612,165837.0,1341775.0
1145,2,2023-02-17 16:00:00,Fatima Khan,25,France,Paris,Router,5,18733,9728,9,Debit Card,Pending,1,93665,8430.0,85235.0
1146,12,2023-02-17 17:00:00,Sophia Davis,36,India,Chennai,Gaming Console,23,21080,17790,17,Credit Card,Delivered,1,484840,82423.0,402417.0
1147,13,2023-02-17 18:00:00,Arjun Reddy,55,USA,Hyderabad,Tablet,28,54412,5999,17,Cash on Delivery,Shipped,4,1523536,259001.0,1264535.0
1148,7,2023-02-17 19:00:00,Rahul Sharma,20,USA,Chennai,Earbuds,34,59971,864,3,UPI,Returned,1,2039014,61170.0,1977844.0
1149,10,2023-02-17 20:00:00,Fatima Khan,22,Japan,Tokyo,Router,15,40709,24653,8,Credit Card,Shipped,2,610635,48851.0,561784.0
1150,13,2023-02-17 21:00:00,Suresh Kumar,30,Canada,Bangalore,Smart TV,32,60846,20297,6,Net Banking,Shipped,4,1947072,116824.0,1830248.0
1151,17,2023-02-17 22:00:00,Liam Walker,48,UAE,New York,Gaming Console,26,66480,8527,17,Net Banking,Shipped,7,1728480,293842.0,1434638.0
1152,14,2023-02-17 23:00:00,Sophia Davis,33,Singapore,Kolkata,Keyboard,48,53960,14032,7,Credit Card,Pending,2,2590080,181306.0,2408774.0
1153,2,2023-02-18 00:00:00,Rahul Sharma,49,UK,Berlin,Tablet,31,42152,14908,10,Net Banking,Delivered,8,1306712,130671.0,1176041.0
1154,11,2023-02-18 01:00:00,Haruto Tanaka,39,UK,Mumbai,Fitness Band,19,28250,16605,6,Credit Card,Pending,13,536750,32205.0,504545.0
1155,1,2023-02-18 02:00:00,Emily Johnson,46,UK,New York,Fitness Band,9,49137,8439,8,UPI,Returned,7,442233,35379.0,406854.0
1156,19,2023-02-18 03:00:00,Liam Walker,39,Japan,New York,Drone,29,47412,14436,7,Credit Card,Delivered,9,1374948,96246.0,1278702.0
1157,4,2023-02-18 04:00:00,James Smith,20,Germany,Berlin,Earbuds,39,44876,9761,2,Cash on Delivery,Shipped,14,1750164,35003.0,1715161.0
1158,19,2023-02-18 05:00:00,Fatima Khan,27,UAE,Mumbai,Wireless Mouse,4,74664,16363,16,Cash on Delivery,Delivered,6,298656,47785.0,250871.0
1159,11,2023-02-18 06:00:00,Aarav Patel,59,China,London,Smartwatch,3,51227,13061,1,Debit Card,Returned,4,153681,1537.0,152144.0
1160,8,2023-02-18 07:00:00,Rahul Sharma,38,Canada,Kolkata,Fitness Band,29,33450,10947,14,Net Banking,Pending,6,970050,135807.0,834243.0
1161,11,2023-02-18 08:00:00,Yuki Nakamura,33,UAE,Berlin,Drone,11,74704,14672,13,Net Banking,Pending,4,821744,106827.0,714917.0
1162,4,2023-02-18 09:00:00,Aditi Verma,29,Italy,Delhi,Tablet,33,7861,12378,28,Credit Card,Shipped,7,259413,72636.0,186777.0
1163,17,2023-02-18 10:00:00,Yuki Nakamura,19,Canada,Chennai,Smart TV,38,62914,12911,17,Net Banking,Pending,9,2390732,406424.0,1984308.0
1164,7,2023-02-18 11:00:00,Arjun Reddy,58,UAE,Paris,Power Bank,11,64888,19965,15,Cash on Delivery,Pending,3,713768,107065.0,606703.0
1165,8,2023-02-18 12:00:00,Yuki Nakamura,41,Singapore,Hyderabad,Laptop,27,62293,5948,19,UPI,Returned,3,1681911,319563.0,1362348.0
1166,3,2023-02-18 13:00:00,Haruto Tanaka,52,UAE,New York,Smartphone,33,69515,20142,21,Credit Card,Delivered,2,2293995,481739.0,1812256.0
1167,2,2023-02-18 14:00:00,Arjun Reddy,47,UAE,Tokyo,Router,21,24524,2607,3,Net Banking,Pending,1,515004,15450.0,499554.0
1168,15,2023-02-18 15:00:00,Sophia Davis,47,UAE,Paris,Fitness Band,39,8065,8428,24,Cash on Delivery,Returned,14,314535,75488.0,239047.0
1169,5,2023-02-18 16:00:00,Emily Johnson,52,USA,Paris,Laptop,31,38684,15734,19,Debit Card,Returned,1,1199204,227849.0,971355.0
1170,1,2023-02-18 17:00:00,Sophia Davis,36,India,Mumbai,Gaming Console,38,34365,19817,5,Net Banking,Shipped,13,1305870,65294.0,1240576.0
1171,4,2023-02-18 18:00:00,Aditi Verma,25,France,Chennai,Power Bank,46,59876,16810,5,UPI,Returned,3,2754296,137715.0,2616581.0
1172,15,2023-02-18 19:00:00,Suresh Kumar,43,Italy,Bangalore,Smartphone,2,24704,19713,25,UPI,Shipped,14,49408,12352.0,37056.0
1173,20,2023-02-18 20:00:00,Emily Johnson,57,Italy,Mumbai,Earbuds,27,58857,25517,10,Net Banking,Pending,7,1589139,158914.0,1430225.0
1174,19,2023-02-18 21:00:00,Yuki Nakamura,24,USA,Berlin,Fitness Band,36,6622,14028,25,Net Banking,Shipped,11,238392,59598.0,178794.0
1175,3,2023-02-18 22:00:00,Aarav Patel,47,Germany,Bangalore,Gaming Console,11,67201,21890,16,Cash on Delivery,Returned,9,739211,118274.0,620937.0
1176,20,2023-02-18 23:00:00,Emma Brown,24,France,Kolkata,Smart TV,47,33694,13813,23,Net Banking,Delivered,14,1583618,364232.0,1219386.0
1177,11,2023-02-19 00:00:00,Suresh Kumar,20,Canada,New York,Router,18,23995,2059,27,Debit Card,Delivered,2,431910,116616.0,315294.0
1178,17,2023-02-19 01:00:00,Emily Johnson,18,Germany,Tokyo,Fitness Band,1,9419,18625,2,Cash on Delivery,Pending,7,9419,188.0,9231.0
1179,13,2023-02-19 02:00:00,Emily Johnson,53,France,Paris,DSLR Camera,35,48952,15667,12,Credit Card,Pending,1,1713320,205598.0,1507722.0
1180,11,2023-02-19 03:00:00,Aditi Verma,42,Singapore,Hyderabad,Earbuds,35,34837,15843,21,Debit Card,Delivered,2,1219295,256052.0,963243.0
1181,2,2023-02-19 04:00:00,James Smith,54,Singapore,Bangalore,Tablet,31,71799,6330,2,Cash on Delivery,Shipped,6,2225769,44515.0,2181254.0
1182,9,2023-02-19 05:00:00,Yuki Nakamura,18,Australia,Chennai,DSLR Camera,28,49877,8023,15,Cash on Delivery,Pending,11,1396556,209483.0,1187073.0
1183,2,2023-02-19 06:00:00,Aditi Verma,32,China,London,Gaming Console,39,46687,17509,14,UPI,Returned,5,1820793,254911.0,1565882.0
1184,9,2023-02-19 07:00:00,Emily Johnson,54,Singapore,Kolkata,Tablet,1,38276,28939,10,Cash on Delivery,Pending,8,38276,3828.0,34448.0
1185,9,2023-02-19 08:00:00,Rahul Sharma,30,Canada,London,Smart TV,25,35523,18574,17,Debit Card,Shipped,12,888075,150973.0,737102.0
1186,8,2023-02-19 09:00:00,Suresh Kumar,57,India,Kolkata,Keyboard,43,67055,16024,14,Net Banking,Pending,11,2883365,403671.0,2479694.0
1187,17,2023-02-19 10:00:00,Aditi Verma,25,UK,Delhi,Laptop,38,55615,13785,4,Debit Card,Returned,2,2113370,84535.0,2028835.0
1188,1,2023-02-19 11:00:00,James Smith,22,Australia,Chennai,Tablet,20,11514,11473,15,Credit Card,Returned,1,230280,34542.0,195738.0
1189,11,2023-02-19 12:00:00,Diya Iyer,26,UK,Berlin,Laptop,3,48456,25166,29,Cash on Delivery,Returned,7,145368,42157.0,103211.0
1190,8,2023-02-19 13:00:00,Fatima Khan,18,Italy,Paris,Drone,2,8233,23194,15,Cash on Delivery,Shipped,6,16466,2470.0,13996.0
1191,10,2023-02-19 14:00:00,Sophia Davis,53,UAE,London,Smartphone,18,2102,3506,16,Cash on Delivery,Shipped,8,37836,6054.0,31782.0
1192,7,2023-02-19 15:00:00,Emily Johnson,52,China,Tokyo,Smartwatch,44,67133,4802,8,Cash on Delivery,Returned,11,2953852,236308.0,2717544.0
1193,3,2023-02-19 16:00:00,Yuki Nakamura,19,Italy,New York,Bluetooth Speaker,10,47715,17972,26,UPI,Returned,13,477150,124059.0,353091.0
1194,3,2023-02-19 17:00:00,Emma Brown,57,France,Mumbai,Drone,5,7256,22891,22,UPI,Shipped,14,36280,7982.0,28298.0
1195,18,2023-02-19 18:00:00,Fatima Khan,40,Italy,Hyderabad,Earbuds,9,65800,5111,2,Net Banking,Shipped,8,592200,11844.0,580356.0
1196,5,2023-02-19 19:00:00,Arjun Reddy,26,Japan,Berlin,Bluetooth Speaker,2,42548,9872,19,Cash on Delivery,Shipped,2,85096,16168.0,68928.0
1197,12,2023-02-19 20:00:00,Aarav Patel,51,Singapore,New York,Smartphone,34,73090,24812,12,Credit Card,Delivered,14,2485060,298207.0,2186853.0
1198,12,2023-02-19 21:00:00,Aarav Patel,31,India,Paris,Tablet,38,79200,14580,21,Net Banking,Shipped,8,3009600,632016.0,2377584.0
1199,19,2023-02-19 22:00:00,Chen Wei,21,China,New York,Smartphone,31,43367,15582,2,Cash on Delivery,Returned,6,1344377,26888.0,1317489.0
1200,6,2023-02-19 23:00:00,Chen Wei,47,UK,Kolkata,Wireless Mouse,10,71382,15141,27,UPI,Delivered,9,713820,192731.0,521089.0
